project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key,sigma_velocity,sigma_focusfactor,zone_velocity,zone_focusfactor
mule,ESB Sprint 4,1,5.0,5.0,2013-04-05 18:51:48.140000+00:00,2013-04-12 18:51:48.140000+00:00,5.0,7.0,1.0,['christopher.mordue'],"['mariano.achaval' 'pablo.lagreca.ce' 'svacas' 'janet.revell'
 'damian.bakarcic' 'christopher.mordue' 'ignacio.gleria']",7.0,0.0,6.0,1,0.375,0.0,4.0,7.0,0.14285714285714285,5.0,mule_ESB Sprint 4,-1.4609805865464427,1.1228314109653972,N,N
mule,ESB Sprint 5,2,3.0,3.0,2013-04-23 17:40:54.772000+00:00,2013-05-07 17:40:54.772000+00:00,8.0,14.0,1.0,['christopher.mordue'],['christopher.mordue'],1.0,0.0,0.0,1,0.0,0.0,5.0,1.0,1.0,3.0,mule_ESB Sprint 5,-2.327285268807132,1.1228314109653972,N,N
mule,ESB Sprint 7,4,13.0,13.0,2013-05-22 21:15:45.928000+00:00,2013-06-04 21:15:45.928000+00:00,301.0,13.0,1.0,['pablo.lagreca.ce' 'pablo.kraan'],['pablo.lagreca.ce'],1.0,1.0,0.0,2,0.0,0.16666666666666666,6.0,2.0,0.5,6.5,mule_ESB Sprint 7,-1.0160393381211485,1.1228314109653972,N,N
mule,ESB Sprint 11,4,13.0,14.0,2013-07-18 15:17:05.088000+00:00,2013-07-30 15:17:05.088000+00:00,309.0,12.0,0.9285714285714286,['pablo.lagreca.ce' 'pablo.kraan'],['pablo.lagreca.ce'],1.0,1.0,0.0,2,0.0,0.16666666666666666,7.0,2.0,0.5,6.5,mule_ESB Sprint 11,-1.0160393381211485,0.8287565176173171,N,N
mule,ESB Sprint 12,4,299.0,1739.0,2013-08-14 19:43:12.548000+00:00,2013-08-28 19:43:12.548000+00:00,300.0,14.0,0.17193789534215065,['pablo.lagreca.ce' 'andres.gregoire' 'pablo.kraan'],['pablo.lagreca.ce' 'pablo.kraan'],2.0,1.0,0.0,3,0.0,0.1,8.0,2.0,0.5,99.66666666666669,mule_ESB Sprint 12,3.613793013234658,-2.2863404406144174,D+,N
mule,ESB Sprint 13,3,7.0,7.0,2013-08-29 22:42:03.749000+00:00,2013-09-11 22:42:03.749000+00:00,295.0,13.0,1.0,['pablo.lagreca.ce' 'athieme' 'alejandro.sequeira'],['pablo.lagreca.ce' 'andres.gregoire' 'pablo.kraan'],3.0,2.0,2.0,3,0.16666666666666666,0.16666666666666666,9.0,5.0,0.2,2.333333333333333,mule_ESB Sprint 13,-2.753487197234968,1.1228314109653972,N,N
mule,ESB Sprint 14,6,47.0,47.0,2013-09-12 15:42:12.475000+00:00,2013-09-24 15:42:12.475000+00:00,79.0,12.0,1.0,['pablo.kraan' 'alejandro.sequeira' 'andres.gregoire'],['pablo.lagreca.ce' 'athieme' 'alejandro.sequeira'],3.0,2.0,2.0,3,0.16666666666666666,0.16666666666666666,10.0,5.0,0.2,15.666666666666664,mule_ESB Sprint 14,0.47589234956450754,1.1228314109653972,N,N
mule,Cascade Iteration 1,1,12.0,12.0,2013-10-02 19:24:44.113000+00:00,2013-10-16 19:24:44.113000+00:00,12.0,14.0,1.0,['mariano.gonzalez'],['alejandro.sequeira'],1.0,1.0,1.0,1,0.25,0.25,11.0,3.0,0.3333333333333333,12.0,mule_Cascade Iteration 1,0.023719144745758942,1.1228314109653972,N,N
mule,Cascade Iteration 2,1,12.0,20.0,2013-10-15 18:45:00.171000+00:00,2013-10-28 18:45:00.171000+00:00,12.0,13.0,0.6,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,12.0,1.0,1.0,12.0,mule_Cascade Iteration 2,0.023719144745758942,-0.5239879917838522,N,N
mule,ESB Cascade 3,8,53.0,97.0,2013-10-25 15:14:21.062000+00:00,2013-11-06 16:14:21.062000+00:00,113.0,12.0,0.5463917525773195,['andres.gregoire' 'alejandro.sequeira' 'pabad' 'pablo.lagreca.ce'],['pablo.kraan'],1.0,4.0,1.0,4,0.1,0.4,13.0,6.0,0.16666666666666666,13.25,mule_ESB Cascade 3,0.19176653496332557,-0.7446957467914836,N,N
mule,Cascade Iteration 3,3,16.0,16.0,2013-10-28 19:03:50.157000+00:00,2013-11-11 20:03:50.157000+00:00,16.0,14.0,1.0,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,14.0,1.0,1.0,16.0,mule_Cascade Iteration 3,0.511596641043017,1.1228314109653972,N,N
mule,ESB Cascade 4,2,8.0,328.0,2013-11-06 16:51:40.807000+00:00,2013-11-20 16:51:40.807000+00:00,40.0,14.0,0.024390243902439025,['pablo.lagreca.ce' 'andres.gregoire'],['andres.gregoire' 'alejandro.sequeira' 'pabad' 'pablo.lagreca.ce'],4.0,0.0,2.0,2,0.16666666666666666,0.0,15.0,3.0,0.3333333333333333,4.0,mule_ESB Cascade 4,-1.839407772509874,-2.893801278666918,N,N
mule,Cascade Iteration 4,5,3.0,6.0,2013-11-11 17:43:35.237000+00:00,2013-11-18 17:43:35.237000+00:00,18.0,7.0,0.5,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,16.0,1.0,1.0,3.0,mule_Cascade Iteration 4,-2.327285268807132,-0.9356928424711644,N,N
mule,ESB Cascade 5,5,84.0,171.0,2013-11-21 14:14:47.160000+00:00,2013-12-05 14:14:47.160000+00:00,187.0,14.0,0.4912280701754386,['andres.gregoire' 'pabad' 'pablo.lagreca.ce' 'dirk'],['pablo.lagreca.ce' 'andres.gregoire'],2.0,2.0,0.0,4,0.0,0.16666666666666666,17.0,3.0,0.3333333333333333,21.0,mule_ESB Cascade 5,0.9727666372762979,-0.9718073030577706,N,N
mule,Cascade Sprint 5,2,2.0,42.0,2013-11-26 18:51:18.352000+00:00,2013-12-09 18:51:18.352000+00:00,2.0,13.0,0.047619047619047616,['mariano.gonzalez'],['mariano.gonzalez'],1.0,0.0,0.0,1,0.0,0.0,18.0,1.0,1.0,2.0,mule_Cascade Sprint 5,-3.0149099792863194,-2.7981671670090056,D-,N
mule,Dolomite - Sprint 1,4,16.0,16.0,2013-12-05 20:11:41.047000+00:00,2014-01-06 20:11:00+00:00,16.0,31.0,1.0,['mariano.gonzalez' 'andres.gregoire'],['mariano.gonzalez'],1.0,1.0,0.0,2,0.0,0.16666666666666666,19.0,2.0,0.5,8.0,mule_Dolomite - Sprint 1,-0.6639055657334286,1.1228314109653972,N,N
mule,ESB Dolomite 1,6,49.0,100.0,2013-12-18 17:04:03.491000+00:00,2014-01-02 17:04:03.491000+00:00,181.0,15.0,0.49,['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'pabad'],['andres.gregoire' 'pabad' 'pablo.lagreca.ce' 'dirk'],4.0,1.0,1.0,4,0.0625,0.0625,20.0,3.0,0.3333333333333333,12.25,mule_ESB Dolomite 1,0.05868721255120396,-0.9768633275398957,N,N
mule,ESB Dolomite 2,12,108.0,272.0,2014-01-02 17:52:04.361000+00:00,2014-01-14 17:52:04.361000+00:00,576.0,12.0,0.3970588235294117,"['mariano.gonzalez' 'pablo.kraan' 'dfeist' 'andres.gregoire' 'afelisatti'
 'pablo.lagreca.ce' 'pabad']",['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'pabad'],4.0,3.0,0.0,7,0.0,0.13636363636363635,21.0,4.0,0.25,15.428571428571427,mule_ESB Dolomite 2,0.4499210731735946,-1.3595066593551626,N,N
mule,ESB Dolomite 3,15,312.0,1176.0,2014-01-15 18:46:01.433000+00:00,2014-01-29 18:46:01.433000+00:00,412.0,14.0,0.2653061224489796,"['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira' 'marcosnc'
 'afelisatti' 'pabad' 'dfeist' 'pablo.lagreca.ce']","['mariano.gonzalez' 'pablo.kraan' 'dfeist' 'andres.gregoire' 'afelisatti'
 'pablo.lagreca.ce' 'pabad']",7.0,2.0,1.0,8,0.03333333333333333,0.06666666666666668,22.0,4.0,0.25,39.0,mule_ESB Dolomite 3,2.0225897859109296,-1.9019389206148565,N,N
mule,ESB Dolomite 4,15,110.0,186.0,2014-01-29 17:36:32.807000+00:00,2014-02-12 17:36:32.807000+00:00,402.0,14.0,0.5913978494623656,"['pablo.lagreca.ce' 'pabad' 'marcosnc' 'mariano.gonzalez' 'afelisatti'
 'pablo.kraan']","['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira' 'marcosnc'
 'afelisatti' 'pabad' 'dfeist' 'pablo.lagreca.ce']",8.0,1.0,3.0,6,0.10714285714285714,0.03571428571428571,23.0,5.0,0.2,18.33333333333333,mule_ESB Dolomite 4,0.7424619980982786,-0.5594034628107175,N,N
mule,ESB Dolomite 5,41,128.0,132.0,2014-02-12 18:23:10.713000+00:00,2014-02-26 18:23:10.713000+00:00,821.0,14.0,0.9696969696969696,"[nan 'mariano.gonzalez' 'andres.gregoire' 'pablo.kraan' 'afelisatti'
 'pabad' 'pablo.lagreca.ce' 'marcosnc']","['pablo.lagreca.ce' 'pabad' 'marcosnc' 'mariano.gonzalez' 'afelisatti'
 'pablo.kraan']",6.0,2.0,0.0,8,0.0,0.07142857142857142,24.0,3.0,0.3333333333333333,16.0,mule_ESB Dolomite 5,0.511596641043017,0.9980723653025748,N,N
mule,ESB Dolomite 6,29,149.0,225.0,2014-02-26 17:51:46.561000+00:00,2014-03-12 16:51:46.561000+00:00,543.0,13.0,0.6622222222222223,"['mariano.gonzalez' 'afelisatti' 'pablo.kraan' 'andres.gregoire'
 'alejandro.sequeira' 'pablo.lagreca.ce' 'pabad' 'marcosnc']","[nan 'mariano.gonzalez' 'andres.gregoire' 'pablo.kraan' 'afelisatti'
 'pabad' 'pablo.lagreca.ce' 'marcosnc']",8.0,1.0,1.0,8,0.03125,0.03125,25.0,3.0,0.3333333333333333,18.625,mule_ESB Dolomite 6,0.7692297205022164,-0.2678160846895243,N,N
mule,Performance Sprint 4,1,5.0,233.0,2014-03-06 17:11:18.612000+00:00,2014-03-20 16:11:18.612000+00:00,5.0,13.0,0.02145922746781116,['dfeist'],['dfeist'],1.0,0.0,0.0,1,0.0,0.0,26.0,1.0,1.0,5.0,mule_Performance Sprint 4,-1.4609805865464427,-2.9058684155027237,N,N
mule,ESB Everest 1,21,201.0,213.0,2014-03-12 18:52:05.072000+00:00,2014-03-26 18:52:05.072000+00:00,599.0,14.0,0.943661971830986,"['mariano.gonzalez' 'afelisatti' 'pabad' 'pablo.kraan'
 'alejandro.sequeira' 'marcosnc' 'pablo.lagreca.ce' 'andres.gregoire']","['mariano.gonzalez' 'afelisatti' 'pablo.kraan' 'andres.gregoire'
 'alejandro.sequeira' 'pablo.lagreca.ce' 'pabad' 'marcosnc']",8.0,0.0,0.0,8,0.0,0.0,27.0,1.0,1.0,25.125,mule_ESB Everest 1,1.276909340749385,0.8908850162119821,N,N
mule,ESB Everest 2,14,49.0,69.0,2014-03-27 16:30:16.560000+00:00,2014-04-09 16:30:16.560000+00:00,274.0,13.0,0.7101449275362319,"['marcosnc' 'pablo.lagreca.ce' 'mariano.gonzalez' 'alejandro.sequeira'
 'pablo.kraan' 'ignacio.gleria' 'afelisatti' 'pabad']","['mariano.gonzalez' 'afelisatti' 'pabad' 'pablo.kraan'
 'alejandro.sequeira' 'marcosnc' 'pablo.lagreca.ce' 'andres.gregoire']",8.0,1.0,1.0,8,0.03125,0.03125,28.0,3.0,0.3333333333333333,6.125,mule_ESB Everest 2,-1.1168149942252417,-0.0705159823311601,N,N
mule,ESB Everest 3,20,109.0,109.0,2014-04-09 16:55:24.970000+00:00,2014-04-23 16:55:24.970000+00:00,129.0,14.0,1.0,"['pablo.kraan' 'pablo.lagreca.ce' 'marcosnc' 'mariano.gonzalez' 'pabad'
 'andres.gregoire']","['marcosnc' 'pablo.lagreca.ce' 'mariano.gonzalez' 'alejandro.sequeira'
 'pablo.kraan' 'ignacio.gleria' 'afelisatti' 'pabad']",8.0,1.0,3.0,6,0.10714285714285714,0.03571428571428571,29.0,5.0,0.2,18.166666666666668,mule_ESB Everest 3,0.7269742995501811,1.1228314109653972,N,N
mule,Performance Sprint 7,1,125.0,677.0,2014-04-21 17:53:58.042000+00:00,2014-05-07 17:53:58.042000+00:00,125.0,16.0,0.18463810930576072,['dfeist'],['dfeist'],1.0,0.0,0.0,1,0.0,0.0,30.0,1.0,1.0,125.0,mule_Performance Sprint 7,3.9978826124862032,-2.2340530436785673,D+,N
mule,ESB Everest 4,21,81.0,81.0,2014-04-23 20:36:05.772000+00:00,2014-05-12 20:36:00+00:00,688.0,18.0,1.0,"[nan 'afelisatti' 'mariano.gonzalez' 'marcosnc' 'pablo.lagreca.ce'
 'alejandro.sequeira' 'pablo.kraan']","['pablo.kraan' 'pablo.lagreca.ce' 'marcosnc' 'mariano.gonzalez' 'pabad'
 'andres.gregoire']",6.0,3.0,2.0,7,0.07692307692307693,0.1153846153846154,31.0,6.0,0.16666666666666666,11.571428571428573,mule_ESB Everest 4,-0.037956423123663506,1.1228314109653972,N,N
mule,ESB Fitz Roy 1,11,149.0,157.0,2014-05-12 17:43:45.858000+00:00,2014-05-21 17:43:45.858000+00:00,469.0,9.0,0.9490445859872612,"['pablo.lagreca.ce' 'pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez'
 'andres.gregoire' 'marcosnc']","[nan 'afelisatti' 'mariano.gonzalez' 'marcosnc' 'pablo.lagreca.ce'
 'alejandro.sequeira' 'pablo.kraan']",7.0,1.0,2.0,6,0.07692307692307693,0.038461538461538464,32.0,4.0,0.25,24.83333333333333,mule_ESB Fitz Roy 1,1.2571072167994746,0.913045499787149,N,N
mule,ESB Fitz Roy 2,14,270.0,302.0,2014-05-21 17:21:28.801000+00:00,2014-06-04 17:21:28.801000+00:00,790.0,14.0,0.8940397350993378,"[nan 'afelisatti' 'pablo.lagreca.ce' 'ignacio.gleria' 'mariano.gonzalez'
 'marcosnc' 'vromero' 'pablo.kraan' 'andres.gregoire']","['pablo.lagreca.ce' 'pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez'
 'andres.gregoire' 'marcosnc']",6.0,4.0,1.0,9,0.03333333333333333,0.13333333333333333,33.0,6.0,0.16666666666666666,30.0,mule_ESB Fitz Roy 2,1.5776485374856362,0.6865878605682452,N,N
mule,Performance Sprint 10,2,8.0,28.0,2014-06-02 17:05:14.656000+00:00,2014-06-16 17:05:14.656000+00:00,133.0,14.0,0.2857142857142857,['dfeist'],['afelisatti'],1.0,1.0,1.0,1,0.25,0.25,34.0,3.0,0.3333333333333333,8.0,mule_Performance Sprint 10,-0.6639055657334286,-1.8179175225154052,N,N
mule,ESB Fitz Roy 3,9,52.0,52.0,2014-06-04 16:17:30.212000+00:00,2014-06-18 16:17:30.212000+00:00,292.0,14.0,1.0,"['pablo.kraan' 'afelisatti' 'mariano.gonzalez' 'pablo.lagreca.ce'
 'andres.gregoire']","[nan 'afelisatti' 'pablo.lagreca.ce' 'ignacio.gleria' 'mariano.gonzalez'
 'marcosnc' 'vromero' 'pablo.kraan' 'andres.gregoire']",9.0,0.0,4.0,5,0.14285714285714285,0.0,35.0,5.0,0.2,10.4,mule_ESB Fitz Roy 3,-0.2189643173081343,1.1228314109653972,N,N
mule,ESB Fitz Roy 4,4,26.0,29.0,2014-06-19 17:17:34.910000+00:00,2014-07-03 17:17:34.910000+00:00,234.0,14.0,0.8965517241379308,['pabad' 'vromero' 'afelisatti'],"['pablo.kraan' 'afelisatti' 'mariano.gonzalez' 'pablo.lagreca.ce'
 'andres.gregoire']",5.0,2.0,4.0,3,0.25,0.125,36.0,7.0,0.14285714285714285,8.666666666666666,mule_ESB Fitz Roy 4,-0.5281618418238906,0.6969298412888663,N,N
mule,ESB Fitz Roy 5,6,48.0,80.0,2014-07-03 17:37:05.770000+00:00,2014-07-17 17:37:05.770000+00:00,256.0,14.0,0.6,['pabad' 'pablo.kraan' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'],['pabad' 'vromero' 'afelisatti'],3.0,3.0,1.0,5,0.0625,0.1875,37.0,5.0,0.2,9.6,mule_ESB Fitz Roy 5,-0.35470804121767235,-0.5239879917838522,N,N
mule,ESB Fitz Roy 6,13,74.0,114.0,2014-07-17 17:17:33.029000+00:00,2014-07-31 17:17:33.029000+00:00,434.0,14.0,0.6491228070175439,"['vromero' 'alejandro.sequeira' 'marcosnc' 'andres.gregoire' 'pabad'
 'pablo.lagreca.ce' 'pablo.kraan']",['pabad' 'pablo.kraan' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'],5.0,4.0,2.0,7,0.08333333333333333,0.16666666666666666,38.0,7.0,0.14285714285714285,10.571428571428571,mule_ESB Fitz Roy 6,-0.19123795797393772,-0.3217470124988565,N,N
mule,ESB Gasherbrum 2,13,100.0,160.0,2014-08-14 16:18:27.036000+00:00,2014-08-28 16:18:27.036000+00:00,143.0,14.0,0.625,"['mariano.gonzalez' 'alejandro.sequeira' 'vromero' 'pabad' 'pablo.kraan'
 'luciano.gandini' 'dfeist' 'marcosnc']","['vromero' 'alejandro.sequeira' 'marcosnc' 'andres.gregoire' 'pabad'
 'pablo.lagreca.ce' 'pablo.kraan']",7.0,3.0,2.0,8,0.06666666666666668,0.1,39.0,6.0,0.16666666666666666,12.5,mule_ESB Gasherbrum 2,0.09294880619343475,-0.421061779112024,N,N
mule,ESB Gasherbrum 3,14,87.0,87.0,2014-08-29 17:23:23.852000+00:00,2014-09-11 17:23:00+00:00,223.0,12.0,1.0,"['marcos.nunezcortes' 'mariano.gonzalez' 'afelisatti' 'pablo.lagreca.ce'
 'luciano.gandini']","['mariano.gonzalez' 'alejandro.sequeira' 'vromero' 'pabad' 'pablo.kraan'
 'luciano.gandini' 'dfeist' 'marcosnc']",8.0,3.0,6.0,5,0.2307692307692308,0.1153846153846154,40.0,10.0,0.1,17.4,mule_ESB Gasherbrum 3,0.653850511927039,1.1228314109653972,N,N
mule,ESB Gasherbrum 4,8,116.0,200.0,2014-09-11 17:14:48.518000+00:00,2014-09-25 17:14:00+00:00,436.0,13.0,0.58,"['mariano.gonzalez' 'andres.gregoire' 'marcos.nunezcortes'
 'pablo.lagreca.ce' 'pablo.kraan']","['marcos.nunezcortes' 'mariano.gonzalez' 'afelisatti' 'pablo.lagreca.ce'
 'luciano.gandini']",5.0,2.0,2.0,5,0.1,0.1,41.0,5.0,0.2,23.2,mule_ESB Gasherbrum 4,1.141728008224298,-0.6063289619213148,N,N
mule,ESB Himalaya 1,12,23.0,77.0,2014-09-30 17:20:00+00:00,2014-10-13 17:20:00+00:00,77.0,13.0,0.2987012987012987,['mariano.gonzalez' 'pablo.kraan' 'andres.gregoire'],"['mariano.gonzalez' 'andres.gregoire' 'marcos.nunezcortes'
 'pablo.lagreca.ce' 'pablo.kraan']",5.0,0.0,2.0,3,0.125,0.0,42.0,3.0,0.3333333333333333,7.666666666666668,mule_ESB Himalaya 1,-0.7360820414834043,-1.7644493600884814,N,N
mule,ESB Himalaya 2,10,58.0,58.0,2014-10-09 16:54:40.162000+00:00,2014-10-23 16:54:00+00:00,58.0,13.0,1.0,"['alejandro.sequeira' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'
 'andres.gregoire']",['mariano.gonzalez' 'pablo.kraan' 'andres.gregoire'],3.0,3.0,1.0,5,0.0625,0.1875,43.0,5.0,0.2,11.6,mule_ESB Himalaya 2,-0.03377419855214782,1.1228314109653972,N,N
mule,ESB Himalaya 3,10,123.0,207.0,2014-10-23 17:05:31.884000+00:00,2014-11-06 18:05:00+00:00,151.0,14.0,0.5942028985507246,"['vromero' 'pablo.lagreca.ce' 'andres.gregoire' 'mariano.gonzalez'
 'pablo.kraan' 'afelisatti' nan]","['alejandro.sequeira' 'mariano.gonzalez' 'pablo.lagreca.ce' 'afelisatti'
 'andres.gregoire']",5.0,3.0,1.0,7,0.04166666666666666,0.125,44.0,5.0,0.2,17.571428571428573,mule_ESB Himalaya 3,0.6704770294575646,-0.5478549396497834,N,N
mule,ESB Himalaya 4,23,112.0,124.0,2014-11-06 18:39:28.945000+00:00,2014-11-20 18:39:00+00:00,196.0,13.0,0.9032258064516128,"['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'rrinaudo'
 'marcosnc' 'alejandro.nosenzo' 'afelisatti' 'pablo.kraan' 'dfeist']","['vromero' 'pablo.lagreca.ce' 'andres.gregoire' 'mariano.gonzalez'
 'pablo.kraan' 'afelisatti' nan]",7.0,4.0,2.0,9,0.0625,0.125,45.0,7.0,0.14285714285714285,12.444444444444445,mule_ESB Himalaya 4,0.08539471261518139,0.7244073619131589,N,N
mule,ESB Himalaya 5,35,206.0,274.0,2014-11-20 18:24:09.617000+00:00,2014-12-04 18:24:00+00:00,219.0,13.0,0.7518248175182481,"['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira'
 'pablo.lagreca.ce' 'afelisatti' 'marcosnc' 'pablo.kraan']","['andres.gregoire' 'mariano.gonzalez' 'pablo.lagreca.ce' 'rrinaudo'
 'marcosnc' 'alejandro.nosenzo' 'afelisatti' 'pablo.kraan' 'dfeist']",9.0,1.0,3.0,7,0.09375,0.03125,46.0,5.0,0.2,29.42857142857143,mule_ESB Himalaya 5,1.5450342399459904,0.1010821464859358,N,N
mule,ESB Icefall 1,25,114.0,151.0,2014-12-04 18:35:13.367000+00:00,2014-12-18 18:35:00+00:00,246.0,13.0,0.7549668874172185,"['mariano.gonzalez' 'andres.gregoire' 'pablo.lagreca.ce' 'pablo.kraan'
 'afelisatti' 'alejandro.sequeira' 'marcosnc']","['mariano.gonzalez' 'andres.gregoire' 'alejandro.sequeira'
 'pablo.lagreca.ce' 'afelisatti' 'marcosnc' 'pablo.kraan']",7.0,0.0,0.0,7,0.0,0.0,47.0,1.0,1.0,16.285714285714285,mule_ESB Icefall 1,0.5416131981651973,0.11401820067198273,N,N
mule,ESB Icefall 2,26,208.0,372.0,2014-12-18 18:02:13.591000+00:00,2015-01-08 18:02:00+00:00,244.0,20.0,0.5591397849462365,"['mariano.gonzalez' 'alejandro.sequeira' 'andres.gregoire' 'vromero'
 'marcosnc' 'dfeist' 'pablo.lagreca.ce' 'pablo.kraan' 'afelisatti']","['mariano.gonzalez' 'andres.gregoire' 'pablo.lagreca.ce' 'pablo.kraan'
 'afelisatti' 'alejandro.sequeira' 'marcosnc']",7.0,2.0,0.0,9,0.0,0.0625,48.0,3.0,0.3333333333333333,23.11111111111111,mule_ESB Icefall 2,1.135217861249814,-0.6922114791614637,N,N
mule,ESB Icefall 3,11,44.0,68.0,2015-01-09 20:00:22.595000+00:00,2015-01-22 20:00:00+00:00,68.0,12.0,0.6470588235294118,"['pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez' 'afelisatti'
 'pablo.lagreca.ce' 'alejandro.nosenzo' 'vromero']","['mariano.gonzalez' 'alejandro.sequeira' 'andres.gregoire' 'vromero'
 'marcosnc' 'dfeist' 'pablo.lagreca.ce' 'pablo.kraan' 'afelisatti']",9.0,1.0,3.0,7,0.09375,0.03125,49.0,5.0,0.2,6.2857142857142865,mule_ESB Icefall 3,-1.0728901766929497,-0.33024453263688147,N,N
mule,ESB Icefall 4,22,158.0,239.0,2015-01-22 18:52:49.506000+00:00,2015-02-05 18:52:00+00:00,186.0,13.0,0.6610878661087866,"['andres.gregoire' 'pablo.lagreca.ce' nan 'mariano.gonzalez' 'pablo.kraan'
 'dfeist' 'aiannucci' 'afelisatti' 'vromero']","['pablo.kraan' 'alejandro.sequeira' 'mariano.gonzalez' 'afelisatti'
 'pablo.lagreca.ce' 'alejandro.nosenzo' 'vromero']",7.0,4.0,2.0,9,0.0625,0.125,50.0,7.0,0.14285714285714285,17.555555555555557,mule_ESB Icefall 4,0.6689443667194723,-0.27248628383260715,N,N
mule,ESB Icefall 5,8,149.0,285.0,2015-02-05 20:26:36.871000+00:00,2015-02-19 20:26:00+00:00,241.0,13.0,0.5228070175438596,['andres.gregoire' 'marcosnc' 'dfeist' 'afelisatti'],"['andres.gregoire' 'pablo.lagreca.ce' nan 'mariano.gonzalez' 'pablo.kraan'
 'dfeist' 'aiannucci' 'afelisatti' 'vromero']",9.0,1.0,6.0,4,0.2307692307692308,0.038461538461538464,51.0,8.0,0.125,37.25,mule_ESB Icefall 5,1.9447319272786623,-0.8417952449459881,N,N
mule,ESB Icefall 6,13,81.0,133.0,2015-02-19 18:32:53.695000+00:00,2015-03-05 18:32:00+00:00,257.0,13.0,0.6090225563909775,"['pablo.lagreca.ce' 'andres.gregoire' 'afelisatti' 'pablo.kraan'
 'alejandro.nosenzo' 'mariano.gonzalez' 'alejandro.sequeira' 'marcosnc']",['andres.gregoire' 'marcosnc' 'dfeist' 'afelisatti'],4.0,5.0,1.0,8,0.04166666666666666,0.20833333333333331,52.0,7.0,0.14285714285714285,10.125,mule_ESB Icefall 6,-0.26441113736957045,-0.4868416894661998,N,N
mule,ESB Joy 1,12,38.0,38.0,2015-03-05 18:25:47.308000+00:00,2015-03-19 17:25:00+00:00,98.0,13.0,1.0,['marcosnc' 'andres.gregoire' 'pablo.kraan' 'mariano.gonzalez'],"['pablo.lagreca.ce' 'andres.gregoire' 'afelisatti' 'pablo.kraan'
 'alejandro.nosenzo' 'mariano.gonzalez' 'alejandro.sequeira' 'marcosnc']",8.0,0.0,4.0,4,0.16666666666666666,0.0,53.0,5.0,0.2,9.5,mule_ESB Joy 1,-0.3724662265598965,1.1228314109653972,N,N
mule,ESB Joy 2,19,93.0,107.0,2015-03-20 18:59:51.264000+00:00,2015-04-09 18:59:00+00:00,93.0,19.0,0.8691588785046729,"['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'marcosnc'
 'afelisatti']",['marcosnc' 'andres.gregoire' 'pablo.kraan' 'mariano.gonzalez'],4.0,1.0,0.0,5,0.0,0.05555555555555555,54.0,2.0,0.5,18.6,mule_ESB Joy 2,0.766951827340042,0.5841521670754557,N,N
mule,ESB Joy 3,23,101.0,136.0,2015-04-09 15:59:36.335000+00:00,2015-04-23 15:59:00+00:00,133.0,13.0,0.7426470588235294,"['pablo.lagreca.ce' 'pablo.kraan' 'mariano.gonzalez' 'andres.gregoire'
 'afelisatti' 'alejandro.sequeira' 'vromero']","['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'marcosnc'
 'afelisatti']",5.0,3.0,1.0,7,0.04166666666666666,0.125,55.0,5.0,0.2,14.428571428571427,mule_ESB Joy 3,0.33627819901280953,0.06329686875540232,N,N
mule,ESB Joy 4,22,103.0,191.0,2015-04-23 18:27:13.198000+00:00,2015-05-07 18:27:00+00:00,158.0,13.0,0.5392670157068062,"['marcosnc' 'andres.gregoire' 'mariano.gonzalez' 'pablo.kraan'
 'pablo.lagreca.ce' 'alejandro.sequeira' 'afelisatti' 'vromero']","['pablo.lagreca.ce' 'pablo.kraan' 'mariano.gonzalez' 'andres.gregoire'
 'afelisatti' 'alejandro.sequeira' 'vromero']",7.0,1.0,0.0,8,0.0,0.03333333333333333,56.0,2.0,0.5,12.875,mule_ESB Joy 4,0.14307731892363781,-0.7740286340860943,N,N
