project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sigma_velocity,sigma_focusfactor,zone_velocity,zone_focusfactor
mule,ESB K2 1,2015-05-07 17:32:44.848000+00:00,2015-05-21 17:32:00+00:00,71.0,71.0,1.0,13,26.0,273.0769230769231,3,0,"['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']","['marcosnc' 'andres.gregoire' 'mariano.gonzalez' 'pablo.kraan'
 'pablo.lagreca.ce' 'alejandro.sequeira' 'afelisatti' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,58,3.0,0.3333333333333333,11.833333333333336,-0.010747372970930738,1.140818181818182,N,N
mule,ESB K2 2,2015-05-21 17:12:23.950000+00:00,2015-06-04 17:12:00+00:00,161.0,269.0,0.5985130111524164,13,26.0,619.2307692307693,4,0,"['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']","['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']",6.0,2.0,0.0,8,0.0,0.07142857142857142,59,3.0,0.3333333333333333,20.125,0.805384782182325,-0.5574717810070964,N,N
mule,ESB K2 3,2015-06-04 16:29:52.897000+00:00,2015-06-18 16:29:00+00:00,51.0,63.0,0.8095238095238095,13,26.0,196.15384615384613,2,1,"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']","['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,60,3.0,0.3333333333333333,8.5,-0.519220480916894,0.33510389610389635,N,N
mule,ESB K2 4,2015-06-18 17:18:40.653000+00:00,2015-07-02 17:18:00+00:00,51.0,83.0,0.6144578313253012,13,26.0,196.15384615384613,2,0,['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']",6.0,3.0,4.0,5,0.18181818181818185,0.13636363636363635,61,8.0,0.125,10.2,-0.23901972719844475,-0.49002519167579367,N,N
mule,ESB Lhotse 1,2015-07-02 17:02:01.403000+00:00,2015-07-16 17:02:00+00:00,38.0,58.0,0.6551724137931034,13,26.0,146.15384615384613,2,0,['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],5.0,0.0,2.0,3,0.125,0.0,62,3.0,0.3333333333333333,12.666666666666664,0.09384054317962096,-0.3178025078369903,N,N
mule,ESB Lhotse 2,2015-07-16 16:41:49.636000+00:00,2015-07-30 16:41:00+00:00,22.0,30.0,0.7333333333333333,13,26.0,84.61538461538461,1,1,"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],3.0,3.0,1.0,5,0.0625,0.1875,63,5.0,0.2,4.4,-1.5311767530316172,0.012818181818181897,N,N
mule,ESB Lhotse 3,2015-08-04 17:04:54.508000+00:00,2015-08-20 17:04:00+00:00,23.0,23.0,1.0,15,26.0,88.46153846153845,1,0,['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",5.0,0.0,2.0,3,0.125,0.0,64,3.0,0.3333333333333333,7.666666666666668,-0.6777991003263837,1.140818181818182,N,N
mule,ESB Lhotse 4,2015-08-25 15:54:24.300000+00:00,2015-09-10 15:54:00+00:00,37.0,37.0,1.0,15,26.0,142.30769230769232,2,0,['andres.gregoire' 'mariano.gonzalez' 'afelisatti' 'rodrigo.merino'],['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],3.0,1.0,0.0,4,0.0,0.07142857142857142,65,2.0,0.5,9.25,-0.3892685198073105,1.140818181818182,N,N
mule,ESB Lhotse 5,2015-09-07 17:43:09.349000+00:00,2015-09-22 17:43:00+00:00,5.0,5.0,1.0,14,26.0,19.230769230769234,1,0,['alejandro.sequeira' 'afelisatti' nan],['andres.gregoire' 'mariano.gonzalez' 'afelisatti' 'rodrigo.merino'],4.0,2.0,3.0,3,0.21428571428571427,0.14285714285714285,66,6.0,0.16666666666666666,1.6666666666666667,-3.023117635201258,1.140818181818182,D-,N
mule,ESB Xeptember,2015-10-19 19:50:33.528000+00:00,2015-11-03 20:50:00+00:00,32.0,63.0,0.5079365079365079,15,26.0,123.07692307692308,2,0,['rodrigo.merino' 'mariano.gonzalez'],['pablo.lagreca.ce' 'pablo.kraan'],2.0,2.0,2.0,2,0.25,0.25,67,5.0,0.2,16.0,0.4528713595677114,-0.9406103896103892,N,N
mule,ESB Lhotse 6,2015-10-20 18:48:07.976000+00:00,2015-11-05 19:48:00+00:00,67.0,67.0,1.0,16,26.0,257.6923076923077,3,0,['alejandro.sequeira' 'rodrigo.merino' 'afelisatti'],['alejandro.sequeira' 'afelisatti' nan],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,68,3.0,0.3333333333333333,22.33333333333333,0.9653976987396579,1.140818181818182,N,N
mule,ESB Lhotse 7,2015-11-05 16:48:06.531000+00:00,2015-11-19 16:48:00+00:00,16.0,16.0,1.0,13,26.0,61.53846153846154,1,0,['afelisatti' 'alejandro.sequeira'],['alejandro.sequeira' 'rodrigo.merino' 'afelisatti'],3.0,0.0,1.0,2,0.1,0.0,69,2.0,0.5,8.0,-0.6123913874491287,1.140818181818182,N,N
mule,ESB Lhotse 8,2015-11-19 17:50:17.973000+00:00,2015-12-03 17:50:00+00:00,17.0,25.0,0.68,13,26.0,65.38461538461539,1,0,['rodrigo.merino' 'mariano.gonzalez' 'alejandro.sequeira' 'afelisatti' nan],['afelisatti' 'alejandro.sequeira'],2.0,3.0,0.0,5,0.0,0.21428571428571427,70,4.0,0.25,3.4,-1.9274212346353434,-0.2127818181818176,N,N
mule,ESB McKinley 1,2015-12-03 16:46:30.826000+00:00,2015-12-17 16:46:00+00:00,13.0,13.0,1.0,13,26.0,50.0,1,0,['afelisatti'],['rodrigo.merino' 'mariano.gonzalez' 'alejandro.sequeira' 'afelisatti' nan],5.0,0.0,4.0,1,0.3333333333333333,0.0,71,5.0,0.2,13.0,0.13376095081755254,1.140818181818182,N,N
mule,SDK McKinley 1,2015-12-14 14:33:15.994000+00:00,2016-01-04 14:33:00+00:00,38.0,605.0,0.0628099173553719,20,26.0,146.15384615384613,2,0,['esteban.wasinger' 'juan.desimoni' 'mariano.gonzalez'],['dfeist'],1.0,3.0,1.0,3,0.125,0.375,72,5.0,0.2,12.666666666666664,0.09384054317962096,-2.823495867768594,N,N
mule,ESB McKinley 2,2015-12-17 17:18:04.086000+00:00,2016-01-07 17:18:00+00:00,7.0,7.0,1.0,20,26.0,26.923076923076927,1,0,['afelisatti' 'rodrigo.merino' 'gsfernandes'],['afelisatti'],1.0,2.0,0.0,3,0.0,0.25,73,3.0,0.3333333333333333,2.333333333333333,-2.5060105198142173,1.140818181818182,N,N
mule,SDK McKinley 2,2016-01-04 16:00:30.128000+00:00,2016-01-18 16:00:00+00:00,15.0,18.0,0.8333333333333334,13,26.0,57.69230769230769,1,1,['juan.desimoni' 'pablo.cabrera'],['esteban.wasinger' 'juan.desimoni' 'mariano.gonzalez'],3.0,1.0,2.0,2,0.2,0.1,74,4.0,0.25,7.5,-0.7115773673442999,0.43581818181818216,N,N
mule,Mule 4 M1 - Sprint 3,2016-01-07 15:09:52.401000+00:00,2016-01-21 15:09:00+00:00,25.0,57.0,0.43859649122807015,13,26.0,96.15384615384615,1,0,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],['pablo.lagreca.ce' 'mariano.gonzalez' nan],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,75,3.0,0.3333333333333333,8.333333333333334,-0.5496541344659684,-1.2339186602870806,N,N
mule,ESB McKinley 3,2016-01-07 17:20:23.605000+00:00,2016-01-21 17:20:00+00:00,12.0,84.0,0.14285714285714285,13,26.0,46.153846153846146,1,0,['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'gsfernandes'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,76,3.0,0.3333333333333333,4.0,-1.6776541344659683,-2.484896103896103,N,N
mule,SDK McKinley 3,2016-01-18 15:45:59.558000+00:00,2016-02-01 15:45:00+00:00,145.0,205.0,0.7073170731707317,13,26.0,557.6923076923076,4,1,"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",['juan.desimoni' 'pablo.cabrera'],2.0,4.0,0.0,6,0.0,0.25,77,5.0,0.2,24.16666666666667,1.086645797607102,-0.09723059866962289,N,N
mule,ESB McKinley 4,2016-01-21 16:50:33.545000+00:00,2016-02-04 16:50:00+00:00,9.0,9.0,1.0,13,26.0,34.615384615384606,1,0,['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,78,3.0,0.3333333333333333,3.0,-2.119778121062749,1.140818181818182,N,N
mule,Mule 4 M1 - Sprint 4,2016-01-21 19:05:00.738000+00:00,2016-02-05 19:05:00+00:00,14.0,14.0,1.0,14,26.0,53.846153846153854,1,0,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce' nan],['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],3.0,1.0,0.0,4,0.0,0.07142857142857142,79,2.0,0.5,3.5,-1.8828717593941582,1.140818181818182,N,N
mule,ESB Nero 1,2016-02-05 02:59:53.373000+00:00,2016-02-19 02:59:00+00:00,12.0,12.0,1.0,13,26.0,46.153846153846146,1,0,['alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],3.0,1.0,2.0,2,0.2,0.1,80,4.0,0.25,6.0,-1.0545153740459092,1.140818181818182,N,N
mule,Mule 4 M2 Nero 1,2016-02-10 18:51:29.183000+00:00,2016-02-18 18:51:00+00:00,220.0,1333.0,0.16504126031507876,7,26.0,846.1538461538463,4,0,['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' nan],[nan],1.0,3.0,0.0,4,0.0,0.3,81,4.0,0.25,55.0,2.350487501422122,-2.391057287049034,N,N
mule,SDK Nero 1,2016-02-15 14:53:09.519000+00:00,2016-02-29 14:53:00+00:00,25.0,135.0,0.1851851851851852,13,26.0,96.15384615384615,1,0,['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",6.0,0.0,3.0,3,0.16666666666666666,0.0,82,4.0,0.25,8.333333333333334,-0.5496541344659684,-2.3058484848484833,N,N
mule,Mule Nero 2,2016-02-18 17:25:39.042000+00:00,2016-03-03 17:25:00+00:00,48.0,112.0,0.42857142857142855,13,26.0,184.61538461538458,2,0,['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],['pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],4.0,4.0,4.0,4,0.25,0.25,83,9.0,0.1111111111111111,12.0,0.010747372970930738,-1.2763246753246749,N,N
mule,SDK Nero 2,2016-02-29 15:42:26.488000+00:00,2016-03-14 14:42:00+00:00,110.0,122.0,0.9016393442622952,13,26.0,423.07692307692315,4,0,"['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],3.0,3.0,0.0,6,0.0,0.16666666666666666,84,4.0,0.25,18.33333333333333,0.6620859939852224,0.7247526080476906,N,N
mule,Mule Nero 3,2016-03-03 17:00:57.861000+00:00,2016-03-17 16:00:00+00:00,34.0,154.0,0.2207792207792208,13,26.0,130.76923076923077,2,0,['gsfernandes' 'rodrigo.merino'],['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],4.0,0.0,2.0,2,0.16666666666666666,0.0,85,3.0,0.3333333333333333,17.0,0.546042266099946,-2.1552857142857134,N,N
mule,Mule 4 M2 Nero 3,2016-03-03 17:41:29.201000+00:00,2016-03-17 16:41:00+00:00,15.0,15.0,1.0,13,26.0,57.69230769230769,1,0,"['pablo.kraan' 'alejandro.sequeira' 'pablo.lagreca.ce' 'dfeist'
 'mariano.gonzalez' nan 'afelisatti']",['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],5.0,2.0,0.0,7,0.0,0.08333333333333333,86,3.0,0.3333333333333333,2.142857142857143,-2.63688523644979,1.140818181818182,N,N
mule,SDK Nero 3,2016-03-14 15:53:19.767000+00:00,2016-03-28 15:53:00+00:00,99.0,131.0,0.7557251908396947,13,26.0,380.76923076923083,3,1,"['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']","['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",6.0,0.0,1.0,5,0.045454545454545456,0.0,87,2.0,0.5,19.8,0.7803635148253409,0.10753573907009065,N,N
mule,Mule Nero 4,2016-03-17 16:38:15.766000+00:00,2016-03-31 16:38:00+00:00,41.0,73.0,0.5616438356164384,13,26.0,157.69230769230768,2,0,['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],['gsfernandes' 'rodrigo.merino'],2.0,3.0,1.0,4,0.08333333333333333,0.25,88,5.0,0.2,10.25,-0.23150455680829074,-0.7134283935242833,N,N
mule,SDK Nero 4,2016-03-28 15:46:39.508000+00:00,2016-04-12 15:46:00+00:00,123.0,224.0,0.5491071428571429,14,26.0,473.07692307692315,4,0,"['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']","['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']",5.0,0.0,0.0,5,0.0,0.0,89,1.0,1.0,24.6,1.1139589439269986,-0.7664586038961032,N,N
mule,Mule Nero 5,2016-03-31 16:18:01.526000+00:00,2016-04-14 16:18:00+00:00,82.0,87.0,0.942528735632184,13,26.0,315.38461538461536,3,0,['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],4.0,2.0,1.0,5,0.05555555555555555,0.1111111111111111,90,4.0,0.25,16.4,0.4908201835069399,0.89771473354232,N,N
mule,SDK Nero 5,2016-04-11 15:36:05.985000+00:00,2016-04-25 15:36:00+00:00,36.0,36.0,1.0,13,26.0,138.46153846153842,2,0,"['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']","['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']",5.0,0.0,0.0,5,0.0,0.0,91,1.0,1.0,7.2,-0.7743146203274597,1.140818181818182,N,N
mule,Mule Olympus 1,2016-04-14 16:50:43.106000+00:00,2016-04-28 16:50:00+00:00,18.0,23.0,0.7826086956521741,13,26.0,69.23076923076923,1,1,['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],5.0,2.0,3.0,4,0.16666666666666666,0.1111111111111111,92,6.0,0.16666666666666666,4.5,-1.49663936064269,0.2212529644268783,N,N
mule,SDK Olympus 1,2016-04-27 16:27:32.496000+00:00,2016-05-09 16:27:00+00:00,69.0,102.0,0.6764705882352942,11,26.0,265.38461538461536,3,0,"['mariano.gonzalez' 'Pablo.Musumeci' 'alejandro.garcia' 'esteban.wasinger'
 'juan.desimoni' nan]","['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']",5.0,1.0,0.0,6,0.0,0.045454545454545456,93,2.0,0.5,11.5,-0.054660339906324955,-0.2277112299465235,N,N
mule,Mule Olympus 2,2016-04-28 16:51:14.884000+00:00,2016-05-12 16:51:00+00:00,4.0,24.0,0.16666666666666666,13,26.0,15.384615384615385,1,0,['rodrigo.merino' 'pablo.lagreca.ce' 'gsfernandes'],['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],4.0,2.0,3.0,3,0.21428571428571427,0.14285714285714285,94,6.0,0.16666666666666666,1.3333333333333333,-3.3660556419028675,-2.3841818181818173,D-,N
nexus,Sprint 2,2013-09-12 20:48:43.459000+00:00,2013-09-25 20:48:00+00:00,16.0,113.0,0.1415929203539823,12,19.666666666666668,81.35593220338983,1,0,['alin' 'plynch' 'cstamas' nan],['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],5.0,1.0,2.0,4,0.1111111111111111,0.05555555555555555,1,1.75,0.5714285714285714,4.0,1.5231710612234421,-1.0237649617299684,N,N
nexus,Sprint 3,2013-09-26 20:28:42.997000+00:00,2013-10-10 20:28:00+00:00,27.0,58.0,0.4655172413793103,13,19.666666666666668,137.28813559322032,2,0,['cstamas' 'plynch' 'alin' nan 'jdillon'],['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],6.0,2.0,3.0,5,0.13636363636363635,0.09090909090909093,2,2.25,0.4444444444444444,5.4,1.9161644948410286,0.9027871743481194,N,N
nexus,Sprint 5,2013-10-24 21:03:20.603000+00:00,2013-11-07 22:03:00+00:00,16.0,386.0,0.04145077720207254,14,19.666666666666668,81.35593220338983,1,0,[nan 'cstamas' 'alin' 'jdillon'],['jtom' 'mprescott'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,3,2.5,0.4,4.0,1.5231710612234421,-1.6193641411619573,N,N
nexus,Sprint 6,2013-11-07 21:13:56.132000+00:00,2013-11-14 21:13:00+00:00,5.0,9.0,0.5555555555555556,6,19.666666666666668,25.423728813559322,1,0,['jdillon' nan 'rseddon' 'alin'],['krobinson' 'jtom'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,4,2.5,0.4,1.25,0.0,1.4382934492584003,N,N
nexus,Sprint 7,2013-11-14 21:17:19.777000+00:00,2013-11-21 21:17:00+00:00,1.0,1.0,1.0,6,19.666666666666668,5.084745762711863,1,0,['jdillon' 'rseddon' nan 'alin'],['jtom'],1.0,4.0,1.0,4,0.1,0.4,5,2.25,0.4444444444444444,0.25,-2.10759364339439,4.081643572219784,N,D+
nexus,Sprint 8,2013-12-02 21:07:35.499000+00:00,2013-12-16 21:07:00+00:00,1.0,13.0,0.07692307692307693,13,19.666666666666668,5.084745762711863,1,0,['alin' 'rseddon' 'jdillon'],['jdillon' 'rseddon' nan 'alin'],4.0,0.0,1.0,3,0.07142857142857142,0.0,6,1.25,0.8,0.3333333333333333,-1.7308677675257715,-1.408391298546167,N,N
nexus,Sprint 9,2013-12-16 21:12:26.681000+00:00,2013-12-23 21:12:00+00:00,10.0,10.0,1.0,6,19.666666666666668,50.847457627118644,1,0,['rseddon' 'cstamas' 'alin' 'jdillon'],['alin' 'rseddon' 'jdillon'],3.0,1.0,0.0,4,0.0,0.07142857142857142,7,1.25,0.8,2.5,0.9076911761544582,4.081643572219784,N,D+
nexus,Sprint 12,2014-02-24 21:10:53.981000+00:00,2014-03-10 20:10:00+00:00,3.0,142.5,0.021052631578947368,13,19.666666666666668,15.254237288135593,1,0,[nan 'plynch'],['rseddon'],1.0,2.0,1.0,2,0.16666666666666666,0.3333333333333333,8,1.75,0.5714285714285714,1.5,0.23875400920036538,-1.7406828828293694,N,N
nexus,Sprint 14,2014-03-24 20:04:55.347000+00:00,2014-04-07 20:04:00+00:00,1.0,29.5,0.03389830508474576,13,19.666666666666668,5.084745762711863,1,0,['alin'],[nan 'plynch'],2.0,1.0,2.0,1,0.3333333333333333,0.16666666666666666,9,1.75,0.5714285714285714,1.0,-0.2922112910854739,-1.664282754386953,N,N
nexus,Sprint 16,2014-04-29 20:37:08.202000+00:00,2014-05-13 18:30:00+00:00,2.0,25.0,0.08,13,19.666666666666668,10.169491525423727,1,0,['alin' nan 'jdillon'],[nan 'jdillon'],2.0,1.0,0.0,3,0.0,0.1,10,1.25,0.8,0.6666666666666666,-0.8231765913713133,-1.3900911823102806,N,N
nexus,Sprint 17,2014-05-13 19:33:11.232000+00:00,2014-05-27 18:00:00+00:00,1.5,30.5,0.049180327868852465,13,19.666666666666668,7.627118644067797,1,0,['jdillon' 'alin' 'plynch' 'rseddon'],['alin' nan 'jdillon'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,11,1.75,0.5714285714285714,0.375,-1.5766283431085508,-1.573392346574652,N,N
nexus,Sprint 18,2014-05-27 19:32:55.129000+00:00,2014-06-10 18:00:00+00:00,3.0,6.0,0.5,13,19.666666666666668,15.254237288135593,1,0,[nan 'jdillon' 'rseddon' 'plynch' 'alin'],['jdillon' 'alin' 'plynch' 'rseddon'],4.0,1.0,0.0,5,0.0,0.05555555555555555,12,1.25,0.8,0.6,-0.9611484580395666,1.1078746838882272,N,N
nexus,Sprint 19,2014-06-10 19:31:02.533000+00:00,2014-06-24 18:00:00+00:00,2.5,16.5,0.15151515151515152,13,19.666666666666668,12.711864406779661,1,0,['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],[nan 'jdillon' 'rseddon' 'plynch' 'alin'],5.0,1.0,1.0,5,0.05,0.05,13,1.5,0.6666666666666666,0.5,-1.199902467239932,-0.9647521170701306,N,N
nexus,Sprint 20,2014-06-24 19:47:26.924000+00:00,2014-07-08 18:00:00+00:00,4.0,14.0,0.2857142857142857,13,19.666666666666668,20.338983050847453,1,0,['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],['alin' 'plynch' 'cstamas' nan],4.0,2.0,1.0,5,0.05555555555555555,0.1111111111111111,14,1.75,0.5714285714285714,0.8,-0.5844225821709478,-0.16659769682529738,N,N
nexus,Sprint 21,2014-07-08 19:27:29.685000+00:00,2014-07-22 18:00:00+00:00,3.0,52.5,0.057142857142857134,13,19.666666666666668,15.254237288135593,1,0,['mprescott' 'cstamas' 'jdillon' 'alin' nan],['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],5.0,2.0,2.0,5,0.1,0.1,15,2.0,0.5,0.6,-0.9611484580395666,-1.526034902919723,N,N
nexus,Sprint 23,2014-08-05 20:59:53.773000+00:00,2014-08-19 18:00:00+00:00,6.5,26.5,0.2452830188679245,13,19.666666666666668,33.05084745762712,1,0,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,16,1.0,1.0,3.25,1.2512628366537695,-0.40706418375237746,N,N
nexus,Sprint 24,2014-08-19 18:24:50.985000+00:00,2014-09-02 18:00:00+00:00,30.0,59.0,0.5084745762711864,13,19.666666666666668,152.5423728813559,2,0,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,17,1.0,1.0,15.0,3.2540388287492137,1.1582775464023212,D+,N
nexus,Sprint 25,2014-09-02 18:41:44.578000+00:00,2014-09-16 18:00:00+00:00,13.5,161.0,0.08385093167701864,13,19.666666666666668,68.64406779661016,1,0,['mprescott' nan 'plynch' 'alin' 'jdillon'],['jdillon' nan],2.0,3.0,0.0,5,0.0,0.21428571428571427,18,1.75,0.5714285714285714,2.7,1.0084733186865702,-1.3671876206858637,N,N
nexus,Sprint 26,2014-09-16 19:44:16.014000+00:00,2014-09-30 18:00:00+00:00,9.5,18.0,0.5277777777777778,13,19.666666666666668,48.30508474576271,1,0,['jdillon' nan 'scarlucci' 'alin'],['mprescott' nan 'plynch' 'alin' 'jdillon'],5.0,1.0,2.0,4,0.1111111111111111,0.05555555555555555,19,1.75,0.5714285714285714,2.375,0.8405215013476426,1.2730840665733136,N,N
nexus,Sprint 27,2014-09-30 18:35:37.192000+00:00,2014-10-14 18:00:00+00:00,8.0,28.5,0.2807017543859649,13,19.666666666666668,40.677966101694906,1,0,['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],['jdillon' nan 'scarlucci' 'alin'],4.0,3.0,2.0,5,0.1111111111111111,0.16666666666666666,20,2.25,0.4444444444444444,1.6,0.3232685939835103,-0.19640991625719267,N,N
nexus,Sprint 28,2014-10-14 18:42:29.971000+00:00,2014-10-28 18:00:00+00:00,18.0,146.5,0.1228668941979522,13,19.666666666666668,91.52542372881358,1,0,['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],5.0,3.0,1.0,7,0.04166666666666666,0.125,21,2.0,0.5,2.571428571428572,0.9445815468641054,-1.135138709699739,N,N
nexus,Sprint 29,2014-10-28 18:37:02.051000+00:00,2014-11-11 19:37:00+00:00,5.0,300.0,0.016666666666666666,14,19.666666666666668,25.423728813559322,1,0,['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],7.0,2.0,3.0,6,0.1153846153846154,0.07692307692307693,22,2.25,0.4444444444444444,0.8333333333333334,-0.5309653002858393,-1.766768574832278,N,N
nexus,Sprint 30,2014-11-11 20:05:21.113000+00:00,2014-11-25 20:05:00+00:00,3.5,53.5,0.06542056074766353,13,19.666666666666668,17.796610169491522,1,0,['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],['cstamas' 'plynch' 'alin' nan 'jdillon'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909093,23,1.75,0.5714285714285714,0.5833333333333334,-0.9980388287492136,-1.476802948026117,N,N
nexus,Sprint 31,2014-11-25 19:57:23.619000+00:00,2014-12-09 19:57:00+00:00,1.0,181.5,0.005509641873278237,13,19.666666666666668,5.084745762711863,1,0,['rseddon' 'alin' 'mprescott' 'jdillon'],['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],6.0,1.0,3.0,4,0.15,0.05,24,2.0,0.5,0.25,-2.10759364339439,-1.8331254012661224,N,N
nexus,Sprint 32,2014-12-09 19:42:38.599000+00:00,2014-12-23 19:42:00+00:00,4.5,71.0,0.06338028169014084,13,19.666666666666668,22.881355932203395,1,0,['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],['rseddon' 'alin' 'mprescott' 'jdillon'],4.0,2.0,0.0,6,0.0,0.1,25,1.5,0.6666666666666666,0.75,-0.6689371669540928,-1.4889375847956674,N,N
nexus,Sprint 33,2014-12-23 20:41:50.512000+00:00,2015-01-06 20:41:00+00:00,8.0,25.5,0.3137254901960784,13,19.666666666666668,40.677966101694906,1,0,['rseddon' 'cwilper' 'mprescott' 'alin' 'jtom' 'jdillon' nan],['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],6.0,1.0,0.0,7,0.0,0.038461538461538464,26,1.25,0.8,1.1428571428571428,-0.11734905370757343,0.0,N,N
